#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
PHL,Philippines,23906,"Population with at least some secondary education, female (% ages 25 and older)",75.59380536,2016
PHL,Philippines,24006,"Population with at least some secondary education, male (% ages 25 and older)",72.38818412,2016
PHL,Philippines,24106,"Mean years of schooling, female (years)",9.4994,2016
PHL,Philippines,24206,"Mean years of schooling, male (years)",9.1512,2016
PHL,Philippines,31706,Share of seats in parliament (% held by women),29.43037975,2016
PHL,Philippines,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",56.49775,2016
PHL,Philippines,43006,Vulnerable employment (% of total employment),35.373,2016
PHL,Philippines,43606,"Internet users, total (% of population)",55.5,2016
PHL,Philippines,44206,Total population (millions),103.663812,2016
PHL,Philippines,45106,Urban population (%),46.5,2016
PHL,Philippines,45806,Primary school teachers trained to teach (%),100.0,2016
PHL,Philippines,46006,Mobile phone subscriptions (per 100 people),115.852,2016
PHL,Philippines,46106,Primary school dropout rate (% of primary school cohort),7.14464,2016
PHL,Philippines,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",28.98824,2016
PHL,Philippines,48706,"Labour force participation rate (% ages 15 and older), female",48.56,2016
PHL,Philippines,48806,"Labour force participation rate (% ages 15 and older), male",75.855,2016
PHL,Philippines,52606,"Remittances, inflows (% of GDP)",9.7738023,2016
PHL,Philippines,53506,"Foreign direct investment, net inflows (% of GDP)",2.598508,2016
PHL,Philippines,57206,"Mortality rate, infant (per 1,000 live births)",23.366739,2016
PHL,Philippines,57506,"Mortality rate, under-five (per 1,000 live births)",29.658816,2016
PHL,Philippines,57806,"Mortality rate, female adult (per 1,000 people)",135.647,2016
PHL,Philippines,57906,"Mortality rate, male adult (per 1,000 people)",260.571,2016
PHL,Philippines,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2016
PHL,Philippines,61006,"Homicide rate (per 100,000 people)",10.9768296,2016
PHL,Philippines,63106,Population ages 15–64 (millions),65.635172,2016
PHL,Philippines,63206,"Gross enrolment ratio, primary (% of primary school-age population)",110.17393,2016
PHL,Philippines,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",88.45581,2016
PHL,Philippines,64306,"Infants lacking immunization, measles (% of one-year-olds)",20.0,2016
PHL,Philippines,64406,"Infants lacking immunization, DTP (% of one-year-olds)",13.0,2016
PHL,Philippines,65606,Gross fixed capital formation (% of GDP),24.99662393,2016
PHL,Philippines,68606,Gender Inequality Index (GII),0.431,2016
PHL,Philippines,69206,Life expectancy at birth (years),70.802,2016
PHL,Philippines,69706,Expected years of schooling (years),12.6758,2016
PHL,Philippines,71406,Inequality-adjusted education index,0.58609308,2016
PHL,Philippines,71506,Inequality-adjusted life expectancy index,0.669367934,2016
PHL,Philippines,71606,Inequality-adjusted income index,0.492067887,2016
PHL,Philippines,73506,Overall loss in HDI due to inequality (%),17.89772727,2016
PHL,Philippines,89006,"Maternal mortality ratio (deaths per 100,000 live births)",124.0,2016
PHL,Philippines,97306,Natural resource depletion (% of GNI),0.741416243,2016
PHL,Philippines,99106,Net official development assistance received (% of GNI),0.08012425,2016
PHL,Philippines,100806,Forest area (% of total land area),27.7693933,2016
PHL,Philippines,101606,Inequality in education (%),11.6,2016
PHL,Philippines,101706,Inequality in income (%),26.8,2016
PHL,Philippines,101806,Inequality in life expectancy (%),14.3559,2016
PHL,Philippines,103006,Mean years of schooling (years),9.32687,2016
PHL,Philippines,103206,Life expectancy index,0.781569231,2016
PHL,Philippines,103606,Income index,0.67222389,2016
PHL,Philippines,103706,Education index,0.663001222,2016
PHL,Philippines,110906,"Unemployment, youth (% ages 15–24)",7.696,2016
PHL,Philippines,111106,International inbound tourists (thousands),5967.0,2016
PHL,Philippines,111306,Private capital flows (% of GDP),-1.381744,2016
PHL,Philippines,112506,"Suicide rate, male (per 100,000 people, age-standardized)",5.2,2016
PHL,Philippines,112606,"Suicide rate, female (per 100,000 people, age-standardized)",2.3,2016
PHL,Philippines,120606,"Life expectancy at birth, female (years)",75.143,2016
PHL,Philippines,121106,"Life expectancy at birth, male (years)",66.81,2016
PHL,Philippines,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),50.417,2016
PHL,Philippines,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),7.523,2016
PHL,Philippines,123306,"Expected years of schooling, female (years)",12.8765,2016
PHL,Philippines,123406,"Expected years of schooling, male (years)",12.3198,2016
PHL,Philippines,123506,"Estimated gross national income per capita, female (2017 PPP $)",6955.431667,2016
PHL,Philippines,123606,"Estimated gross national income per capita, male (2017 PPP $)",10153.67518,2016
PHL,Philippines,128306,"Prison population (per 100,000 people)",164.5,2016
PHL,Philippines,132706,Population ages 65 and older (millions),4.937464,2016
PHL,Philippines,132806,Population under age 5 (millions),11.479673,2016
PHL,Philippines,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",95.16984,2016
PHL,Philippines,133206,Exports and imports (% of GDP),61.776066,2016
PHL,Philippines,135006,Coefficient of human inequality,17.5853,2016
PHL,Philippines,136906,"Human Development Index (HDI), female",0.704702206,2016
PHL,Philippines,137006,"Human Development Index (HDI), male",0.69979737,2016
PHL,Philippines,137506,Human Development Index (HDI),0.704,2016
PHL,Philippines,137906,Gender Development Index (GDI),1.007008938,2016
PHL,Philippines,138806,Inequality-adjusted HDI (IHDI),0.578,2016
PHL,Philippines,140606,"Unemployment, total (% of labour force)",2.708,2016
PHL,Philippines,147906,Youth not in school or employment (% ages 15-24),22.2,2016
PHL,Philippines,148206,Labour force participation rate (% ages 15 and older),62.153,2016
PHL,Philippines,148306,Employment to population ratio (% ages 15 and older),60.47,2016
PHL,Philippines,150606,Employment in agriculture (% of total employment),27.033,2016
PHL,Philippines,150706,Employment in services (% of total employment),55.519,2016
PHL,Philippines,153706,Working poor at PPP$3.20 a day (% of total employment),25.912,2016
PHL,Philippines,164406,Adjusted net savings (% of GNI),22.891736,2016
PHL,Philippines,169706,Total unemployment rate (female to male ratio),1.102573953,2016
PHL,Philippines,169806,Youth unemployment rate (female to male ratio),1.360194461,2016
PHL,Philippines,170006,Concentration index (exports) (value),0.286765162,2016
PHL,Philippines,174206,"Total debt service (% of exports of goods, services and primary income)",13.121582,2016
PHL,Philippines,174506,"Mortality rate attributed to household and ambient air pollution (per 100,000 population, age-standardized)",185.0,2016
PHL,Philippines,174606,"Mortality rate attributed to unsafe water, sanitation and hygiene services (per 100,000 population)",4.2,2016
PHL,Philippines,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",44.37945268,2016
PHL,Philippines,177706,Survival rate to the last grade of lower secondary general education (%),88.52068,2016
PHL,Philippines,178306,Gross capital formation (% of GDP),24.618503,2016
PHL,Philippines,179406,Skilled labour force (% of labour force),29.87,2016
PHL,Philippines,181706,Rural population with access to electricity (%),88.572335,2016
PHL,Philippines,181806,Current health expenditure (% of GDP),4.406967,2016
PHL,Philippines,182106,"Malaria incidence (per 1,000 people at risk)",0.29054,2016
PHL,Philippines,182206,"Tuberculosis incidence (per 100,000 people)",554.0,2016
PHL,Philippines,182806,Population using safely managed drinking-water services (%),46.0,2016
PHL,Philippines,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",27.0,2016
PHL,Philippines,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",0.10668,2016
PHL,Philippines,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",556.8,2016
PHL,Philippines,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",824.3,2016
PHL,Philippines,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.15672,2016
PHL,Philippines,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",798.7352454,2016
PHL,Philippines,194906,GDP per capita (2017 PPP $),7705.045222,2016
PHL,Philippines,195206,Population using safely managed sanitation services (%),51.0,2016
PHL,Philippines,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",1.150819105,2016
PHL,Philippines,195706,Gross national income (GNI) per capita (constant 2017 PPP$),8564.161839,2016
PHL,Philippines,195906,"Domestic material consumption per capita, (tonnes)",3.9519,2016
PHL,Philippines,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",57.42,2016
PHL,Philippines,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",14.4,2016
PHL,Philippines,23806,Population with at least some secondary education (% ages 25 and older),71.5602,2015
PHL,Philippines,23906,"Population with at least some secondary education, female (% ages 25 and older)",74.57415869,2015
PHL,Philippines,24006,"Population with at least some secondary education, male (% ages 25 and older)",71.55002666,2015
PHL,Philippines,24106,"Mean years of schooling, female (years)",9.4678,2015
PHL,Philippines,24206,"Mean years of schooling, male (years)",9.1209,2015
PHL,Philippines,31706,Share of seats in parliament (% held by women),27.07006369,2015
PHL,Philippines,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",57.279,2015
PHL,Philippines,43006,Vulnerable employment (% of total employment),37.873,2015
PHL,Philippines,43606,"Internet users, total (% of population)",36.0,2015
PHL,Philippines,44206,Total population (millions),102.113206,2015
PHL,Philippines,45106,Urban population (%),46.3,2015
PHL,Philippines,45806,Primary school teachers trained to teach (%),100.0,2015
PHL,Philippines,46006,Mobile phone subscriptions (per 100 people),115.399,2015
PHL,Philippines,46106,Primary school dropout rate (% of primary school cohort),12.48245,2015
PHL,Philippines,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",30.26629,2015
PHL,Philippines,47906,Median age (years),24.08,2015
PHL,Philippines,48706,"Labour force participation rate (% ages 15 and older), female",49.264,2015
PHL,Philippines,48806,"Labour force participation rate (% ages 15 and older), male",75.249,2015
PHL,Philippines,49006,Sex ratio at birth (male to female births),1.06,2015
PHL,Philippines,52306,Research and development expenditure (% of GDP),0.16415,2015
PHL,Philippines,52606,"Remittances, inflows (% of GDP)",9.7241955,2015
PHL,Philippines,53506,"Foreign direct investment, net inflows (% of GDP)",1.8401801,2015
PHL,Philippines,57206,"Mortality rate, infant (per 1,000 live births)",23.702633,2015
PHL,Philippines,57506,"Mortality rate, under-five (per 1,000 live births)",30.146519,2015
PHL,Philippines,57806,"Mortality rate, female adult (per 1,000 people)",137.416,2015
PHL,Philippines,57906,"Mortality rate, male adult (per 1,000 people)",262.057,2015
PHL,Philippines,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2015
PHL,Philippines,61006,"Homicide rate (per 100,000 people)",9.446378562,2015
PHL,Philippines,63106,Population ages 15–64 (millions),64.449676,2015
PHL,Philippines,63206,"Gross enrolment ratio, primary (% of primary school-age population)",112.25093,2015
PHL,Philippines,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",87.85106,2015
PHL,Philippines,64306,"Infants lacking immunization, measles (% of one-year-olds)",18.0,2015
PHL,Philippines,64406,"Infants lacking immunization, DTP (% of one-year-olds)",31.0,2015
PHL,Philippines,65606,Gross fixed capital formation (% of GDP),22.23164338,2015
PHL,Philippines,68606,Gender Inequality Index (GII),0.436,2015
PHL,Philippines,69206,Life expectancy at birth (years),70.644,2015
PHL,Philippines,69706,Expected years of schooling (years),12.77978,2015
PHL,Philippines,71406,Inequality-adjusted education index,0.587734037,2015
PHL,Philippines,71506,Inequality-adjusted life expectancy index,0.65272013,2015
PHL,Philippines,71606,Inequality-adjusted income index,0.486499335,2015
PHL,Philippines,73506,Overall loss in HDI due to inequality (%),18.54493581,2015
PHL,Philippines,89006,"Maternal mortality ratio (deaths per 100,000 live births)",127.0,2015
PHL,Philippines,97306,Natural resource depletion (% of GNI),1.096346234,2015
PHL,Philippines,99106,Net official development assistance received (% of GNI),0.15080528,2015
PHL,Philippines,100806,Forest area (% of total land area),26.96448335,2015
PHL,Philippines,101406,"Literacy rate, adult (% ages 15 and older)",98.18255,2015
PHL,Philippines,101606,Inequality in education (%),11.6,2015
PHL,Philippines,101706,Inequality in income (%),26.8,2015
PHL,Philippines,101806,Inequality in life expectancy (%),16.2254,2015
PHL,Philippines,103006,Mean years of schooling (years),9.295908572,2015
PHL,Philippines,103206,Life expectancy index,0.779138462,2015
